12.5, 2681, 3, LTS, V
260.4, 2672, 3, FS, V
260.4, 2713, 3, IB, V
260.5, 2109, 2, RS, III
260.5, 2206, 2, RS, III
260.5, 2220, 2, RS, III
260.5, 2233, 2, RS, III
260.5, 2265, 2, FS, III
260.5, 2558, 3, RS, V
260.5, 2609, 3, RS, V
260.5, 2649, 3, FS, V
260.5, 2653, 3, FS, V
260.6, 2076, 2, RS, III
260.6, 2184, 2, RS, III
260.6, 2251, 2, FS, III
260.6, 2648, 3, FS, V
260.6, 2668, 3, FS, V
260.6, 2694, 3, IB, V
260.6, 2703, 3, IB, V
260.6, 3004, 3, FS, III
260.7, 2155, 2, RS, III
260.7, 2174, 2, RS, III
260.7, 2253, 2, FS, III
260.7, 2566, 3, RS, V
260.7, 2633, 3, RS, V
260.7, 2652, 3, FS, V
260.7, 2658, 3, FS, V
260.7, 2661, 3, FS, V
260.7, 2663, 3, FS, V
260.7, 2667, 3, FS, V
260.8, 2128, 2, RS, III
260.8, 2156, 2, RS, III
260.8, 2258, 2, FS, III
260.8, 2593, 3, RS, V
260.8, 2626, 3, RS, V
260.8, 2644, 3, FS, V
260.8, 2645, 3, FS, V
260.8, 2656, 3, FS, V
260.8, 2657, 3, FS, V
260.8, 2665, 3, FS, V
260.8, 2669, 3, FS, V
260.8, 2673, 3, FS, V
260.8, 2691, 3, IB, V
260.9, 2161, 2, RS, III
260.9, 2179, 2, RS, III
260.9, 2260, 2, FS, III
260.9, 2571, 3, RS, V
260.9, 2647, 3, FS, V
260.9, 2654, 3, FS, V
260.9, 2664, 3, FS, V
260.9, 2674, 3, FS, V
261, 2187, 2, RS, III
261, 2222, 2, RS, III
261, 2250, 2, FS, III
261, 2650, 3, FS, V
261, 2659, 3, FS, V
261, 3022, 3, FS, III
261.1, 2077, 2, RS, III
261.1, 2146, 2, RS, III
261.1, 2153, 2, RS, III
261.1, 2162, 2, RS, III
261.1, 2194, 2, RS, III
261.1, 2582, 3, RS, V
261.1, 2631, 3, RS, V
261.1, 2651, 3, FS, V
261.1, 2660, 3, FS, V
261.1, 2701, 3, IB, V
261.2, 2080, 2, RS, III
261.2, 2229, 2, RS, III
261.2, 2262, 2, FS, III
261.2, 2625, 3, RS, V
261.2, 2671, 3, FS, V
261.3, 2585, 3, RS, V
261.3, 2637, 3, RS, V
261.3, 2666, 3, FS, V
261.3, 2708, 3, IB, V
261.4, 2115, 2, RS, III
261.4, 2169, 2, RS, III
261.4, 2579, 3, RS, V
261.5, 2219, 2, RS, III
261.5, 2580, 3, RS, V
261.5, 2599, 3, RS, V
261.5, 2603, 3, RS, V
261.5, 2646, 3, FS, V
261.5, 2662, 3, FS, V
261.6, 2083, 2, RS, III
261.6, 2113, 2, RS, III
261.6, 2168, 2, RS, III
261.6, 2214, 2, RS, III
261.6, 3002, 3, FS, III
261.6, 3007, 3, FS, III
261.7, 2084, 2, RS, III
261.7, 2111, 2, RS, III
261.7, 2131, 2, RS, III
261.7, 2200, 2, RS, III
261.7, 2232, 2, RS, III
261.7, 2711, 3, IB, V
261.7, 2712, 3, IB, V
261.7, 3006, 3, FS, III
261.8, 3001, 3, FS, III
261.8, 3018, 3, FS, III
261.9, 2087, 2, RS, III
261.9, 2211, 2, RS, III
261.9, 2224, 2, RS, III
261.9, 2236, 2, RS, III
261.9, 2596, 3, RS, V
261.9, 2704, 3, IB, V
261.9, 2705, 3, IB, V
261.9, 3008, 3, FS, III
261.9, 3011, 3, FS, III
261.9, 3024, 3, FS, III
261.9, 3412, 4, FS, V
261.9, 3433, 4, FS, V
262, 2255, 2, FS, III
262, 2598, 3, RS, V
262, 2819, 3, LTS, IV
262, 3005, 3, FS, III
262, 3408, 4, FS, V
262, 3415, 4, FS, V
262.1, 2069, 2, RS, III
262.1, 2190, 2, RS, III
262.1, 2693, 3, IB, V
262.1, 3012, 3, FS, III
262.1, 3413, 4, FS, V
262.1, 3421, 4, FS, V
262.1, 3429, 4, FS, V
262.2, 2081, 2, RS, III
262.2, 2249, 2, FS, III
262.2, 3020, 3, FS, III
262.2, 3409, 4, FS, V
262.2, 3435, 4, FS, V
262.3, 2110, 2, RS, III
262.3, 2632, 3, RS, V
262.3, 2696, 3, IB, V
262.3, 2805, 3, FS, IV
262.3, 2823, 3, LTS, IV
262.3, 3410, 4, FS, V
262.3, 3428, 4, FS, V
262.4, 2130, 2, RS, III
262.4, 2189, 2, RS, III
262.4, 2201, 2, RS, III
262.4, 2208, 2, RS, III
262.4, 2557, 3, RS, V
262.4, 2589, 3, RS, V
262.4, 2605, 3, RS, V
262.4, 2630, 3, RS, V
262.4, 2690, 3, IB, V
262.4, 2809, 3, FS, IV
262.4, 3419, 4, FS, V
262.4, 3424, 4, FS, V
262.5, 2079, 2, RS, III
262.5, 2088, 2, RS, III
262.5, 2097, 2, RS, III
262.5, 2147, 2, RS, III
262.5, 2164, 2, RS, III
262.5, 2597, 3, RS, V
262.5, 2821, 3, LTS, IV
262.5, 3026, 3, FS, III
262.5, 3406, 4, FS, V
262.5, 3407, 4, FS, V
262.5, 3417, 4, FS, V
262.5, 3423, 4, FS, V
262.6, 1502, 1, FS, III
262.6, 2098, 2, RS, III
262.6, 2103, 2, RS, III
262.6, 2137, 2, RS, III
262.6, 2142, 2, RS, III
262.6, 2212, 2, RS, III
262.6, 2576, 3, RS, V
262.6, 2697, 3, IB, V
262.6, 2710, 3, IB, V
262.6, 2824, 3, LTS, IV
262.6, 3009, 3, FS, III
262.6, 3405, 4, FS, V
262.6, 3414, 4, FS, V
262.7, 2106, 2, RS, III
262.7, 2202, 2, RS, III
262.7, 2612, 3, RS, V
262.7, 2699, 3, IB, V
262.7, 2827, 3, LTS, IV
262.7, 3023, 3, FS, III
262.8, 2073, 2, RS, III
262.8, 2172, 2, RS, III
262.8, 2257, 2, FS, III
262.8, 3010, 3, FS, III
262.8, 3014, 3, FS, III
262.8, 3015, 3, FS, III
262.8, 3016, 3, FS, III
262.8, 3017, 3, FS, III
262.8, 3431, 4, FS, V
262.9, 2125, 2, RS, III
262.9, 2228, 2, RS, III
262.9, 2619, 3, RS, V
262.9, 2698, 3, IB, V
262.9, 2700, 3, IB, V
262.9, 2814, 3, FS, IV
262.9, 2820, 3, LTS, IV
262.9, 2822, 3, LTS, IV
262.9, 3003, 3, FS, III
262.9, 3021, 3, FS, III
262.9, 3426, 4, FS, V
262.9, 3430, 4, FS, V
263, 1501, 1, FS, III
263, 2160, 2, RS, III
263, 2192, 2, RS, III
263, 2259, 2, FS, III
263, 2826, 3, LTS, IV
263, 3000, 3, FS, III
263, 3416, 4, FS, V
263, 3420, 4, FS, V
263, 3422, 4, FS, V
263.1, 2091, 2, RS, III
263.1, 2223, 2, RS, III
263.1, 2692, 3, IB, V
263.1, 2810, 3, FS, IV
263.1, 3418, 4, FS, V
263.1, 3425, 4, FS, V
263.2, 2129, 2, RS, III
263.2, 2226, 2, RS, III
263.2, 2702, 3, IB, V
263.2, 2818, 3, FS, IV
263.2, 2828, 3, LTS, IV
263.2, 3013, 3, FS, III
263.2, 3432, 4, FS, V
263.2, 3434, 4, FS, V
263.3, 1492, 1, FS, III
263.3, 2114, 2, RS, III
263.3, 2170, 2, RS, III
263.3, 2199, 2, RS, III
263.3, 2235, 2, RS, III
263.3, 2614, 3, RS, V
263.3, 2655, 3, FS, V
263.3, 2670, 3, FS, V
263.3, 2672, 3, FS, V
263.3, 2707, 3, IB, V
263.3, 2808, 3, FS, IV
263.3, 3019, 3, FS, III
263.4, 2082, 2, RS, III
263.4, 2089, 2, RS, III
263.4, 2135, 2, RS, III
263.4, 2148, 2, RS, III
263.4, 2180, 2, RS, III
263.4, 2191, 2, RS, III
263.4, 2261, 2, FS, III
263.4, 2649, 3, FS, V
263.4, 2653, 3, FS, V
263.5, 2171, 2, RS, III
263.5, 2581, 3, RS, V
263.5, 2648, 3, FS, V
263.5, 2668, 3, FS, V
263.5, 2714, 3, IB, V
263.5, 2811, 3, FS, IV
263.5, 3004, 3, FS, III
263.6, 2090, 2, RS, III
263.6, 2122, 2, RS, III
263.6, 2151, 2, RS, III
263.6, 2234, 2, RS, III
263.6, 2652, 3, FS, V
263.6, 2658, 3, FS, V
263.6, 2661, 3, FS, V
263.6, 2663, 3, FS, V
263.6, 2667, 3, FS, V
263.6, 2812, 3, FS, IV
263.6, 2825, 3, LTS, IV
263.6, 3411, 4, FS, V
263.7, 2070, 2, RS, III
263.7, 2071, 2, RS, III
263.7, 2112, 2, RS, III
263.7, 2644, 3, FS, V
263.7, 2645, 3, FS, V
263.7, 2656, 3, FS, V
263.7, 2657, 3, FS, V
263.7, 2665, 3, FS, V
263.7, 2669, 3, FS, V
263.7, 2673, 3, FS, V
263.7, 2806, 3, FS, IV
263.7, 2813, 3, FS, IV
263.7, 3427, 4, FS, V
263.8, 398, 0, LTS, V
263.8, 2120, 2, RS, III
263.8, 2237, 2, RS, III
263.8, 2565, 3, RS, V
263.8, 2647, 3, FS, V
263.8, 2654, 3, FS, V
263.8, 2664, 3, FS, V
263.8, 2674, 3, FS, V
263.8, 2713, 3, IB, V
263.8, 2816, 3, FS, IV
263.9, 2118, 2, RS, III
263.9, 2177, 2, RS, III
263.9, 2650, 3, FS, V
263.9, 2659, 3, FS, V
263.9, 2689, 3, IB, V
263.9, 3022, 3, FS, III
264, 2117, 2, RS, III
264, 2186, 2, RS, III
264, 2196, 2, RS, III
264, 2264, 2, FS, III
264, 2651, 3, FS, V
264, 2660, 3, FS, V
264, 2703, 3, IB, V
264.1, 2623, 3, RS, V
264.1, 2640, 3, RS, V
264.1, 2671, 3, FS, V
264.1, 2807, 3, FS, IV
264.2, 1478, 1, FS, III
264.2, 2559, 3, RS, V
264.2, 2666, 3, FS, V
264.2, 2691, 3, IB, V
264.3, 2105, 2, RS, III
264.3, 2141, 2, RS, III
264.3, 2185, 2, RS, III
264.3, 2207, 2, RS, III
264.3, 2275, 2, LTS, III
264.3, 2564, 3, RS, V
264.3, 2583, 3, RS, V
264.3, 3036, 3, LTS, III
264.4, 1483, 1, FS, III
264.4, 2230, 2, RS, III
264.4, 2279, 2, LTS, III
264.4, 2646, 3, FS, V
264.4, 2662, 3, FS, V
264.4, 3039, 3, LTS, III
264.4, 3041, 3, LTS, III
264.5, 2078, 2, RS, III
264.5, 2102, 2, RS, III
264.5, 2145, 2, RS, III
264.5, 2591, 3, RS, V
264.5, 3002, 3, FS, III
264.5, 3007, 3, FS, III
264.5, 3034, 3, LTS, III
264.6, 2086, 2, RS, III
264.6, 2197, 2, RS, III
264.6, 2600, 3, RS, V
264.6, 3006, 3, FS, III
264.7, 2116, 2, RS, III
264.7, 2149, 2, RS, III
264.7, 2158, 2, RS, III
264.7, 2204, 2, RS, III
264.7, 2216, 2, RS, III
264.7, 2225, 2, RS, III
264.7, 2708, 3, IB, V
264.7, 3001, 3, FS, III
264.7, 3018, 3, FS, III
264.8, 2176, 2, RS, III
264.8, 2193, 2, RS, III
264.8, 2256, 2, FS, III
264.8, 2570, 3, RS, V
264.8, 2694, 3, IB, V
264.8, 3008, 3, FS, III
264.8, 3011, 3, FS, III
264.8, 3024, 3, FS, III
264.8, 3025, 3, FS, III
264.8, 3038, 3, LTS, III
264.8, 3412, 4, FS, V
264.8, 3433, 4, FS, V
264.9, 2072, 2, RS, III
264.9, 2144, 2, RS, III
264.9, 2183, 2, RS, III
264.9, 2198, 2, RS, III
264.9, 2243, 2, FS, III
264.9, 3005, 3, FS, III
264.9, 3408, 4, FS, V
265, 2101, 2, RS, III
265, 2133, 2, RS, III
265, 3012, 3, FS, III
265, 3042, 3, LTS, III
265, 3413, 4, FS, V
265, 3415, 4, FS, V
265, 3421, 4, FS, V
265, 3429, 4, FS, V
265.1, 2068, 2, RS, III
265.1, 2121, 2, RS, III
265.1, 2167, 2, RS, III
265.1, 2238, 2, RS, III
265.1, 2254, 2, FS, III
265.1, 2265, 2, FS, III
265.1, 2711, 3, IB, V
265.1, 2712, 3, IB, V
265.1, 3020, 3, FS, III
265.1, 3409, 4, FS, V
265.2, 2096, 2, RS, III
265.2, 2205, 2, RS, III
265.2, 2217, 2, RS, III
265.2, 3030, 3, LTS, III
265.2, 3410, 4, FS, V
265.2, 3428, 4, FS, V
265.3, 2085, 2, RS, III
265.3, 2100, 2, RS, III
265.3, 2104, 2, RS, III
265.3, 2124, 2, RS, III
265.3, 2213, 2, RS, III
265.3, 2282, 2, LTS, III
265.3, 2588, 3, RS, V
265.3, 2616, 3, RS, V
265.3, 2704, 3, IB, V
265.3, 3419, 4, FS, V
265.3, 3424, 4, FS, V
265.4, 1480, 1, FS, III
265.4, 2154, 2, RS, III
265.4, 2215, 2, RS, III
265.4, 2231, 2, RS, III
265.4, 3026, 3, FS, III
265.4, 3029, 3, LTS, III
265.4, 3040, 3, LTS, III
265.4, 3301, 4, LTS, VI
265.4, 3406, 4, FS, V
265.4, 3407, 4, FS, V
265.4, 3417, 4, FS, V
265.4, 3423, 4, FS, V
265.5, 66, 0, RS, VI
265.5, 2138, 2, RS, III
265.5, 2139, 2, RS, III
265.5, 2150, 2, RS, III
265.5, 2159, 2, RS, III
265.5, 2203, 2, RS, III
265.5, 2209, 2, RS, III
265.5, 2270, 2, LTS, III
265.5, 2817, 3, FS, IV
265.5, 3009, 3, FS, III
265.5, 3405, 4, FS, V
265.5, 3414, 4, FS, V
265.6, 1126, 1, FS, V
265.6, 1152, 1, FS, V
265.6, 2165, 2, RS, III
265.6, 2949, 3, RS, III
265.6, 2982, 3, RS, III
265.6, 3023, 3, FS, III
265.7, 1122, 1, FS, V
265.7, 2092, 2, RS, III
265.7, 2143, 2, RS, III
265.7, 2152, 2, RS, III
265.7, 2639, 3, RS, V
265.7, 2705, 3, IB, V
265.7, 3010, 3, FS, III
265.7, 3014, 3, FS, III
265.7, 3015, 3, FS, III
265.7, 3016, 3, FS, III
265.7, 3017, 3, FS, III
265.7, 3431, 4, FS, V
265.8, 2099, 2, RS, III
265.8, 2127, 2, RS, III
265.8, 2140, 2, RS, III
265.8, 3021, 3, FS, III
265.8, 3043, 3, LTS, III
265.8, 3426, 4, FS, V
265.9, 2123, 2, RS, III
265.9, 2136, 2, RS, III
265.9, 2210, 2, RS, III
265.9, 2218, 2, RS, III
265.9, 2239, 2, FS, III
265.9, 2242, 2, FS, III
265.9, 2815, 3, FS, IV
265.9, 3000, 3, FS, III
265.9, 3416, 4, FS, V
265.9, 3435, 4, FS, V
266, 2134, 2, RS, III
266, 2157, 2, RS, III
266, 2173, 2, RS, III
266, 2175, 2, RS, III
266, 3003, 3, FS, III
266, 3418, 4, FS, V
266, 3425, 4, FS, V
266, 3430, 4, FS, V
266.1, 2227, 2, RS, III
266.1, 2248, 2, FS, III
266.1, 2554, 3, LTS, VI
266.1, 3013, 3, FS, III
266.2, 1147, 1, FS, V
266.2, 2074, 2, RS, III
266.2, 2095, 2, RS, III
266.2, 2119, 2, RS, III
266.2, 2181, 2, RS, III
266.2, 2608, 3, RS, V
266.2, 2672, 3, FS, V
266.2, 2710, 3, IB, V
266.2, 3019, 3, FS, III
266.3, 1442, 1, RS, III
266.3, 2178, 2, RS, III
266.3, 2653, 3, FS, V
266.3, 2698, 3, IB, V
266.3, 3035, 3, LTS, III
266.4, 1143, 1, FS, V
266.4, 2182, 2, RS, III
266.4, 2195, 2, RS, III
266.4, 2607, 3, RS, V
266.4, 2615, 3, RS, V
266.4, 3004, 3, FS, III
266.4, 3422, 4, FS, V
266.5, 1151, 1, FS, V
266.5, 1486, 1, FS, III
266.5, 2093, 2, RS, III
266.5, 2126, 2, RS, III
266.5, 2166, 2, RS, III
266.5, 2658, 3, FS, V
266.5, 2661, 3, FS, V
266.5, 2692, 3, IB, V
266.5, 3027, 3, LTS, III
266.5, 3033, 3, LTS, III
266.6, 2075, 2, RS, III
266.6, 2094, 2, RS, III
266.6, 2107, 2, RS, III
266.6, 2108, 2, RS, III
266.6, 2188, 2, RS, III
266.6, 2673, 3, FS, V
266.6, 2702, 3, IB, V
266.7, 2132, 2, RS, III
266.7, 2163, 2, RS, III
266.7, 2221, 2, RS, III
266.7, 2647, 3, FS, V
266.7, 2674, 3, FS, V
266.7, 2951, 3, RS, III
266.8, 1129, 1, FS, V
266.8, 1488, 1, FS, III
266.8, 2109, 2, RS, III
266.8, 2206, 2, RS, III
266.8, 2220, 2, RS, III
266.8, 2233, 2, RS, III
266.8, 2819, 3, LTS, IV
266.8, 3022, 3, FS, III
266.9, 1131, 1, FS, V
266.9, 1137, 1, FS, V
266.9, 2076, 2, RS, III
266.9, 2184, 2, RS, III
266.9, 2648, 3, FS, V
266.9, 2714, 3, IB, V
266.9, 2955, 3, RS, III
266.9, 2984, 3, RS, III
266.9, 3315, 4, LTS, VI
267, 2155, 2, RS, III
267, 2174, 2, RS, III
267, 2609, 3, RS, V
267.1, 2128, 2, RS, III
267.1, 2156, 2, RS, III
267.1, 2250, 2, FS, III
267.1, 2606, 3, RS, V
267.1, 2697, 3, IB, V
267.1, 2707, 3, IB, V
267.1, 2823, 3, LTS, IV
267.2, 2161, 2, RS, III
267.2, 2179, 2, RS, III
267.2, 2258, 2, FS, III
267.2, 2713, 3, IB, V
267.3, 2187, 2, RS, III
267.3, 2222, 2, RS, III
267.3, 2262, 2, FS, III
267.3, 2689, 3, IB, V
267.3, 2821, 3, LTS, IV
267.4, 2077, 2, RS, III
267.4, 2146, 2, RS, III
267.4, 2153, 2, RS, III
267.4, 2162, 2, RS, III
267.4, 2194, 2, RS, III
267.4, 2246, 2, FS, III
267.4, 2690, 3, IB, V
267.4, 2703, 3, IB, V
267.4, 2824, 3, LTS, IV
267.5, 2080, 2, RS, III
267.5, 2229, 2, RS, III
267.5, 2827, 3, LTS, IV
267.6, 3007, 3, FS, III
267.6, 3028, 3, LTS, III
267.7, 2115, 2, RS, III
267.7, 2169, 2, RS, III
267.7, 2280, 2, LTS, III
267.7, 2301, 3, RS, VI
267.7, 2820, 3, LTS, IV
267.7, 2822, 3, LTS, IV
267.7, 2891, 3, RS, III
267.7, 2976, 3, RS, III
267.8, 1127, 1, FS, V
267.8, 1135, 1, FS, V
267.8, 1495, 1, FS, III
267.8, 2219, 2, RS, III
267.8, 2695, 3, IB, V
267.8, 2826, 3, LTS, IV
267.9, 2083, 2, RS, III
267.9, 2113, 2, RS, III
267.9, 2168, 2, RS, III
267.9, 2214, 2, RS, III
267.9, 2691, 3, IB, V
267.9, 2945, 3, RS, III
268, 1144, 1, FS, V
268, 1489, 1, FS, III
268, 2084, 2, RS, III
268, 2111, 2, RS, III
268, 2131, 2, RS, III
268, 2200, 2, RS, III
268, 2232, 2, RS, III
268, 2261, 2, FS, III
268, 2828, 3, LTS, IV
268.1, 1128, 1, FS, V
268.1, 2240, 2, FS, III
268.1, 3024, 3, FS, III
268.2, 1141, 1, FS, V
268.2, 1499, 1, FS, III
268.2, 2087, 2, RS, III
268.2, 2211, 2, RS, III
268.2, 2224, 2, RS, III
268.2, 2236, 2, RS, III
268.2, 2263, 2, FS, III
268.2, 2268, 2, LTS, III
268.2, 2943, 3, RS, III
268.3, 2625, 3, RS, V
268.4, 1142, 1, FS, V
268.4, 2069, 2, RS, III
268.4, 2190, 2, RS, III
268.4, 2694, 3, IB, V
268.4, 2825, 3, LTS, IV
268.5, 2081, 2, RS, III
268.5, 2249, 2, FS, III
268.5, 2251, 2, FS, III
268.6, 1125, 1, FS, V
268.6, 1130, 1, FS, V
268.6, 2110, 2, RS, III
268.6, 2397, 3, RS, VI
268.6, 2959, 3, RS, III
268.7, 2130, 2, RS, III
268.7, 2189, 2, RS, III
268.7, 2201, 2, RS, III
268.7, 2208, 2, RS, III
268.7, 2370, 3, RS, VI
268.7, 2994, 3, RS, III
268.8, 1502, 1, FS, III
268.8, 2079, 2, RS, III
268.8, 2088, 2, RS, III
268.8, 2097, 2, RS, III
268.8, 2147, 2, RS, III
268.8, 2164, 2, RS, III
268.8, 2260, 2, FS, III
268.8, 2885, 3, RS, III
268.9, 1152, 1, FS, V
268.9, 1481, 1, FS, III
268.9, 2098, 2, RS, III
268.9, 2103, 2, RS, III
268.9, 2137, 2, RS, III
268.9, 2142, 2, RS, III
268.9, 2212, 2, RS, III
268.9, 2311, 3, RS, VI
268.9, 3011, 3, FS, III
269, 1126, 1, FS, V
269, 2106, 2, RS, III
269, 2202, 2, RS, III
269, 2304, 3, RS, VI
269.1, 2073, 2, RS, III
269.1, 2172, 2, RS, III
269.1, 2275, 2, LTS, III
269.1, 3036, 3, LTS, III
269.2, 1491, 1, FS, III
269.2, 2125, 2, RS, III
269.2, 2228, 2, RS, III
269.2, 2279, 2, LTS, III
269.3, 2160, 2, RS, III
269.3, 2192, 2, RS, III
269.3, 2893, 3, RS, III
269.4, 1134, 1, FS, V
269.4, 2091, 2, RS, III
269.4, 2223, 2, RS, III
269.4, 2257, 2, FS, III
269.4, 2712, 3, IB, V
269.5, 1123, 1, FS, V
269.5, 2129, 2, RS, III
269.5, 2226, 2, RS, III
269.5, 2693, 3, IB, V
269.5, 2704, 3, IB, V
269.6, 1148, 1, FS, V
269.6, 2114, 2, RS, III
269.6, 2170, 2, RS, III
269.6, 2199, 2, RS, III
269.6, 2235, 2, RS, III
269.6, 2396, 3, RS, VI
269.6, 3038, 3, LTS, III
269.7, 1122, 1, FS, V
269.7, 2082, 2, RS, III
269.7, 2089, 2, RS, III
269.7, 2135, 2, RS, III
269.7, 2148, 2, RS, III
269.7, 2180, 2, RS, III
269.7, 2191, 2, RS, III
269.7, 2272, 2, LTS, III
269.7, 2698, 3, IB, V
269.7, 3039, 3, LTS, III
269.8, 2171, 2, RS, III
269.9, 1145, 1, FS, V
269.9, 2090, 2, RS, III
269.9, 2122, 2, RS, III
269.9, 2151, 2, RS, III
269.9, 2234, 2, RS, III
269.9, 2692, 3, IB, V
270, 1136, 1, FS, V
270, 2070, 2, RS, III
270, 2071, 2, RS, III
270, 2112, 2, RS, III
270, 3030, 3, LTS, III
270.1, 1494, 1, FS, III
270.1, 2120, 2, RS, III
270.1, 2237, 2, RS, III
270.1, 2282, 2, LTS, III
270.2, 2118, 2, RS, III
270.2, 2177, 2, RS, III
270.2, 2291, 3, RS, VI
270.2, 2318, 3, RS, VI
270.2, 2430, 3, RS, VI
270.3, 2117, 2, RS, III
270.3, 2186, 2, RS, III
270.3, 2196, 2, RS, III
270.3, 2270, 2, LTS, III
270.3, 2365, 3, RS, VI
270.6, 2105, 2, RS, III
270.6, 2141, 2, RS, III
270.6, 2185, 2, RS, III
270.6, 2207, 2, RS, III
270.6, 2711, 3, IB, V
270.6, 2713, 3, IB, V
270.6, 2930, 3, RS, III
270.7, 1132, 1, FS, V
270.7, 2230, 2, RS, III
270.7, 2689, 3, IB, V
270.7, 2710, 3, IB, V
270.7, 2914, 3, RS, III
270.7, 2925, 3, RS, III
270.7, 2932, 3, RS, III
270.8, 2078, 2, RS, III
270.8, 2102, 2, RS, III
270.8, 2145, 2, RS, III
270.8, 2339, 3, RS, VI
270.8, 2690, 3, IB, V
270.8, 2703, 3, IB, V
270.9, 2086, 2, RS, III
270.9, 2197, 2, RS, III
270.9, 2438, 3, RS, VI
271, 1493, 1, FS, III
271, 2116, 2, RS, III
271, 2149, 2, RS, III
271, 2158, 2, RS, III
271, 2204, 2, RS, III
271, 2216, 2, RS, III
271, 2225, 2, RS, III
271, 2269, 2, LTS, III
271, 2714, 3, IB, V
271.1, 2176, 2, RS, III
271.1, 2193, 2, RS, III
271.2, 2072, 2, RS, III
271.2, 2144, 2, RS, III
271.2, 2183, 2, RS, III
271.2, 2198, 2, RS, III
271.3, 2101, 2, RS, III
271.3, 2133, 2, RS, III
271.4, 1484, 1, FS, III
271.4, 2068, 2, RS, III
271.4, 2121, 2, RS, III
271.4, 2167, 2, RS, III
271.4, 2238, 2, RS, III
271.4, 2697, 3, IB, V
271.5, 2096, 2, RS, III
271.5, 2205, 2, RS, III
271.5, 2217, 2, RS, III
271.5, 2277, 2, LTS, III
271.6, 2085, 2, RS, III
271.6, 2100, 2, RS, III
271.6, 2104, 2, RS, III
271.6, 2124, 2, RS, III
271.6, 2213, 2, RS, III
271.7, 2154, 2, RS, III
271.7, 2215, 2, RS, III
271.7, 2231, 2, RS, III
271.8, 2138, 2, RS, III
271.8, 2139, 2, RS, III
271.8, 2150, 2, RS, III
271.8, 2159, 2, RS, III
271.8, 2203, 2, RS, III
271.8, 2209, 2, RS, III
271.8, 2414, 3, RS, VI
271.9, 1504, 1, FS, III
271.9, 2165, 2, RS, III
271.9, 2982, 3, RS, III
272, 2092, 2, RS, III
272, 2143, 2, RS, III
272, 2152, 2, RS, III
272, 2453, 3, RS, VI
272.1, 2099, 2, RS, III
272.1, 2127, 2, RS, III
272.1, 2140, 2, RS, III
272.1, 2437, 3, RS, VI
272.2, 2123, 2, RS, III
272.2, 2136, 2, RS, III
272.2, 2210, 2, RS, III
272.2, 2218, 2, RS, III
272.2, 2543, 3, LTS, VI
272.3, 1143, 1, FS, V
272.3, 2134, 2, RS, III
272.3, 2157, 2, RS, III
272.3, 2173, 2, RS, III
272.3, 2175, 2, RS, III
272.3, 2495, 3, RS, VI
272.4, 2227, 2, RS, III
272.5, 2074, 2, RS, III
272.5, 2095, 2, RS, III
272.5, 2119, 2, RS, III
272.5, 2181, 2, RS, III
272.6, 2178, 2, RS, III
272.6, 2247, 2, FS, III
272.6, 2319, 3, RS, VI
272.7, 2182, 2, RS, III
272.7, 2195, 2, RS, III
272.7, 2239, 2, FS, III
272.8, 2093, 2, RS, III
272.8, 2126, 2, RS, III
272.8, 2166, 2, RS, III
272.8, 2405, 3, RS, VI
272.8, 2696, 3, IB, V
272.8, 2712, 3, IB, V
272.9, 2075, 2, RS, III
272.9, 2094, 2, RS, III
272.9, 2107, 2, RS, III
272.9, 2108, 2, RS, III
272.9, 2188, 2, RS, III
272.9, 2704, 3, IB, V
273, 2132, 2, RS, III
273, 2163, 2, RS, III
273, 2221, 2, RS, III
273, 2471, 3, RS, VI
273.1, 2109, 2, RS, III
273.1, 2206, 2, RS, III
273.1, 2220, 2, RS, III
273.1, 2233, 2, RS, III
273.1, 2253, 2, FS, III
273.1, 2389, 3, RS, VI
273.1, 2698, 3, IB, V
273.2, 2076, 2, RS, III
273.2, 2184, 2, RS, III
273.2, 2984, 3, RS, III
273.3, 2155, 2, RS, III
273.3, 2174, 2, RS, III
273.3, 2702, 3, IB, V
273.4, 2128, 2, RS, III
273.4, 2156, 2, RS, III
273.5, 2161, 2, RS, III
273.5, 2179, 2, RS, III
273.5, 2377, 3, RS, VI
273.5, 2706, 3, IB, V
273.6, 2187, 2, RS, III
273.6, 2222, 2, RS, III
273.6, 2464, 3, RS, VI
273.6, 2693, 3, IB, V
273.7, 2077, 2, RS, III
273.7, 2146, 2, RS, III
273.7, 2153, 2, RS, III
273.7, 2162, 2, RS, III
273.7, 2194, 2, RS, III
273.7, 2846, 3, RS, III
273.7, 2860, 3, RS, III
273.8, 2080, 2, RS, III
273.8, 2229, 2, RS, III
274, 2115, 2, RS, III
274, 2169, 2, RS, III
274, 2713, 3, IB, V
274.1, 2219, 2, RS, III
274.1, 2689, 3, IB, V
274.1, 2701, 3, IB, V
274.1, 2710, 3, IB, V
274.2, 2083, 2, RS, III
274.2, 2113, 2, RS, III
274.2, 2168, 2, RS, III
274.2, 2214, 2, RS, III
274.2, 2690, 3, IB, V
274.2, 2703, 3, IB, V
274.3, 2084, 2, RS, III
274.3, 2111, 2, RS, III
274.3, 2131, 2, RS, III
274.3, 2200, 2, RS, III
274.3, 2232, 2, RS, III
274.3, 2392, 3, RS, VI
274.3, 2694, 3, IB, V
274.4, 2297, 3, RS, VI
274.4, 2714, 3, IB, V
274.5, 2087, 2, RS, III
274.5, 2211, 2, RS, III
